upper,lower,mult_high,mult_low,pnl
0.5,0.4,1.1,0.2,-222515
0.5,0.4,1.1,0.3,-222515
0.5,0.4,1.1,0.4,-222515
0.5,0.4,1.1,0.5,-222515
0.5,0.4,1.1,0.6,-222515
0.5,0.4,1.1,0.7,-222515
0.5,0.4,1.1,0.8,-222515
0.5,0.4,1.3,0.2,-478228
0.5,0.4,1.3,0.3,-478228
0.5,0.4,1.3,0.4,-478228
0.5,0.4,1.3,0.5,-478228
0.5,0.4,1.3,0.6,-478228
0.5,0.4,1.3,0.7,-478228
0.5,0.4,1.3,0.8,-478228
0.5,0.4,1.5,0.2,-733973
0.5,0.4,1.5,0.3,-733973
0.5,0.4,1.5,0.4,-733973
0.5,0.4,1.5,0.5,-733973
0.5,0.4,1.5,0.6,-733973
0.5,0.4,1.5,0.7,-733973
0.5,0.4,1.5,0.8,-733973
0.5,0.4,1.9,0.2,-1245426
0.5,0.4,1.9,0.3,-1245426
0.5,0.4,1.9,0.4,-1245426
0.5,0.4,1.9,0.5,-1245426
0.5,0.4,1.9,0.6,-1245426
0.5,0.4,1.9,0.7,-1245426
0.5,0.4,1.9,0.8,-1245426
0.5,0.4,2.5,0.2,-2012603
0.5,0.4,2.5,0.3,-2012603
0.5,0.4,2.5,0.4,-2012603
0.5,0.4,2.5,0.5,-2012603
0.5,0.4,2.5,0.6,-2012603
0.5,0.4,2.5,0.7,-2012603
0.5,0.4,2.5,0.8,-2012603
0.5,0.5,0.9,0.2,-75014
0.5,0.5,0.9,0.3,-75014
0.5,0.5,0.9,0.4,-75014
0.5,0.5,0.9,0.5,-75014
0.5,0.5,0.9,0.6,-75014
0.5,0.5,0.9,0.7,-75014
0.5,0.5,0.9,0.8,-75014
0.5,0.5,1.1,0.2,-240326
0.5,0.5,1.1,0.3,-226958
0.5,0.5,1.1,0.4,-213582
0.5,0.5,1.1,0.5,-200214
0.5,0.5,1.1,0.6,-186844
0.5,0.5,1.1,0.7,-173468
0.5,0.5,1.1,0.8,-160100
0.5,0.5,1.3,0.2,-392498
0.5,0.5,1.3,0.3,-379130
0.5,0.5,1.3,0.4,-365754
0.5,0.5,1.3,0.5,-352386
0.5,0.5,1.3,0.6,-339016
0.5,0.5,1.3,0.7,-325640
0.5,0.5,1.3,0.8,-312272
0.5,0.5,1.5,0.2,-544682
0.5,0.5,1.5,0.3,-531314
0.5,0.5,1.5,0.4,-517938
0.5,0.5,1.5,0.5,-504570
0.5,0.5,1.5,0.6,-491200
0.5,0.5,1.5,0.7,-477824
0.5,0.5,1.5,0.8,-464456
0.5,0.5,1.9,0.2,-849038
0.5,0.5,1.9,0.3,-835670
0.5,0.5,1.9,0.4,-822294
0.5,0.5,1.9,0.5,-808926
0.5,0.5,1.9,0.6,-795556
0.5,0.5,1.9,0.7,-782180
0.5,0.5,1.9,0.8,-768812
0.5,0.5,2.5,0.2,-1305576
0.5,0.5,2.5,0.3,-1292208
0.5,0.5,2.5,0.4,-1278832
0.5,0.5,2.5,0.5,-1265464
0.5,0.5,2.5,0.6,-1252094
0.5,0.5,2.5,0.7,-1238718
0.5,0.5,2.5,0.8,-1225350
0.6,0,0.9,0.2,-293643
0.6,0,0.9,0.3,-293643
0.6,0,0.9,0.4,-293643
0.6,0,0.9,0.5,-293643
0.6,0,0.9,0.6,-293643
0.6,0,0.9,0.7,-293643
0.6,0,0.9,0.8,-293643
0.6,0,1.1,0.2,-182377
0.6,0,1.1,0.3,-182377
0.6,0,1.1,0.4,-182377
0.6,0,1.1,0.5,-182377
0.6,0,1.1,0.6,-182377
0.6,0,1.1,0.7,-182377
0.6,0,1.1,0.8,-182377
0.6,0,1.3,0.2,-377029
0.6,0,1.3,0.3,-377029
0.6,0,1.3,0.4,-377029
0.6,0,1.3,0.5,-377029
0.6,0,1.3,0.6,-377029
0.6,0,1.3,0.7,-377029
0.6,0,1.3,0.8,-377029
0.6,0,1.5,0.2,-571692
0.6,0,1.5,0.3,-571692
0.6,0,1.5,0.4,-571692
0.6,0,1.5,0.5,-571692
0.6,0,1.5,0.6,-571692
0.6,0,1.5,0.7,-571692
0.6,0,1.5,0.8,-571692
0.6,0,1.9,0.2,-961007
0.6,0,1.9,0.3,-961007
0.6,0,1.9,0.4,-961007
0.6,0,1.9,0.5,-961007
0.6,0,1.9,0.6,-961007
0.6,0,1.9,0.7,-961007
0.6,0,1.9,0.8,-961007
0.6,0,2.5,0.2,-1544986
0.6,0,2.5,0.3,-1544986
0.6,0,2.5,0.4,-1544986
0.6,0,2.5,0.5,-1544986
0.6,0,2.5,0.6,-1544986
0.6,0,2.5,0.7,-1544986
0.6,0,2.5,0.8,-1544986
0.6,0.1,0.9,0.2,-293643
0.6,0.1,0.9,0.3,-293643
0.6,0.1,0.9,0.4,-293643
0.6,0.1,0.9,0.5,-293643
0.6,0.1,0.9,0.6,-293643
0.6,0.1,0.9,0.7,-293643
0.6,0.1,0.9,0.8,-293643
0.6,0.1,1.1,0.2,-182377
0.6,0.1,1.1,0.3,-182377
0.6,0.1,1.1,0.4,-182377
0.6,0.1,1.1,0.5,-182377
0.6,0.1,1.1,0.6,-182377
0.6,0.1,1.1,0.7,-182377
0.6,0.1,1.1,0.8,-182377
0.6,0.1,1.3,0.2,-377029
0.6,0.1,1.3,0.3,-377029
0.6,0.1,1.3,0.4,-377029
0.6,0.1,1.3,0.5,-377029
0.6,0.1,1.3,0.6,-377029
0.6,0.1,1.3,0.7,-377029
0.6,0.1,1.3,0.8,-377029
0.6,0.1,1.5,0.2,-571692
0.6,0.1,1.5,0.3,-571692
0.6,0.1,1.5,0.4,-571692
0.6,0.1,1.5,0.5,-571692
0.6,0.1,1.5,0.6,-571692
0.6,0.1,1.5,0.7,-571692
0.6,0.1,1.5,0.8,-571692
0.6,0.1,1.9,0.2,-961007
0.6,0.1,1.9,0.3,-961007
0.6,0.1,1.9,0.4,-961007
0.6,0.1,1.9,0.5,-961007
0.6,0.1,1.9,0.6,-961007
0.6,0.1,1.9,0.7,-961007
0.6,0.1,1.9,0.8,-961007
0.6,0.1,2.5,0.2,-1544986
0.6,0.1,2.5,0.3,-1544986
0.6,0.1,2.5,0.4,-1544986
0.6,0.1,2.5,0.5,-1544986
0.6,0.1,2.5,0.6,-1544986
0.6,0.1,2.5,0.7,-1544986
0.6,0.1,2.5,0.8,-1544986
0.6,0.2,0.9,0.2,-293643
0.6,0.2,0.9,0.3,-293643
0.6,0.2,0.9,0.4,-293643
0.6,0.2,0.9,0.5,-293643
0.6,0.2,0.9,0.6,-293643
0.6,0.2,0.9,0.7,-293643
0.6,0.2,0.9,0.8,-293643
0.6,0.2,1.1,0.2,-182377
0.6,0.2,1.1,0.3,-182377
0.6,0.2,1.1,0.4,-182377
0.6,0.2,1.1,0.5,-182377
0.6,0.2,1.1,0.6,-182377
0.6,0.2,1.1,0.7,-182377
0.6,0.2,1.1,0.8,-182377
0.6,0.2,1.3,0.2,-377029
0.6,0.2,1.3,0.3,-377029
0.6,0.2,1.3,0.4,-377029
0.6,0.2,1.3,0.5,-377029
0.6,0.2,1.3,0.6,-377029
0.6,0.2,1.3,0.7,-377029
0.6,0.2,1.3,0.8,-377029
0.6,0.2,1.5,0.2,-571692
0.6,0.2,1.5,0.3,-571692
0.6,0.2,1.5,0.4,-571692
0.6,0.2,1.5,0.5,-571692
0.6,0.2,1.5,0.6,-571692
0.6,0.2,1.5,0.7,-571692
0.6,0.2,1.5,0.8,-571692
0.6,0.2,1.9,0.2,-961007
0.6,0.2,1.9,0.3,-961007
0.6,0.2,1.9,0.4,-961007
0.6,0.2,1.9,0.5,-961007
0.6,0.2,1.9,0.6,-961007
0.6,0.2,1.9,0.7,-961007
0.6,0.2,1.9,0.8,-961007
0.6,0.2,2.5,0.2,-1544986
0.6,0.2,2.5,0.3,-1544986
0.6,0.2,2.5,0.4,-1544986
0.6,0.2,2.5,0.5,-1544986
0.6,0.2,2.5,0.6,-1544986
0.6,0.2,2.5,0.7,-1544986
0.6,0.2,2.5,0.8,-1544986
0.6,0.3,0.9,0.2,-300460
0.6,0.3,0.9,0.3,-300460
0.6,0.3,0.9,0.4,-300460
0.6,0.3,0.9,0.5,-300460
0.6,0.3,0.9,0.6,-300460
0.6,0.3,0.9,0.7,-300460
0.6,0.3,0.9,0.8,-300460
0.6,0.3,1.1,0.2,-182461
0.6,0.3,1.1,0.3,-182461
0.6,0.3,1.1,0.4,-182461
0.6,0.3,1.1,0.5,-182461
0.6,0.3,1.1,0.6,-182461
0.6,0.3,1.1,0.7,-182461
0.6,0.3,1.1,0.8,-182461
0.6,0.3,1.3,0.2,-377113
0.6,0.3,1.3,0.3,-377113
0.6,0.3,1.3,0.4,-377113
0.6,0.3,1.3,0.5,-377113
0.6,0.3,1.3,0.6,-377113
0.6,0.3,1.3,0.7,-377113
0.6,0.3,1.3,0.8,-377113
0.6,0.3,1.5,0.2,-571776
0.6,0.3,1.5,0.3,-571776
0.6,0.3,1.5,0.4,-571776
0.6,0.3,1.5,0.5,-571776
0.6,0.3,1.5,0.6,-571776
0.6,0.3,1.5,0.7,-571776
0.6,0.3,1.5,0.8,-571776
0.6,0.3,1.9,0.2,-961091
0.6,0.3,1.9,0.3,-961091
0.6,0.3,1.9,0.4,-961091
0.6,0.3,1.9,0.5,-961091
0.6,0.3,1.9,0.6,-961091
0.6,0.3,1.9,0.7,-961091
0.6,0.3,1.9,0.8,-961091
0.6,0.3,2.5,0.2,-1545070
0.6,0.3,2.5,0.3,-1545070
0.6,0.3,2.5,0.4,-1545070
0.6,0.3,2.5,0.5,-1545070
0.6,0.3,2.5,0.6,-1545070
0.6,0.3,2.5,0.7,-1545070
0.6,0.3,2.5,0.8,-1545070
0.6,0.4,0.9,0.2,-275774
0.6,0.4,0.9,0.3,-275774
0.6,0.4,0.9,0.4,-275774
0.6,0.4,0.9,0.5,-275774
0.6,0.4,0.9,0.6,-275774
0.6,0.4,0.9,0.7,-275774
0.6,0.4,0.9,0.8,-275774
0.6,0.4,1.1,0.2,-179895
0.6,0.4,1.1,0.3,-179895
0.6,0.4,1.1,0.4,-179895
0.6,0.4,1.1,0.5,-179895
0.6,0.4,1.1,0.6,-179895
0.6,0.4,1.1,0.7,-179895
0.6,0.4,1.1,0.8,-179895
0.6,0.4,1.3,0.2,-369303
0.6,0.4,1.3,0.3,-369303
0.6,0.4,1.3,0.4,-369303
0.6,0.4,1.3,0.5,-369303
0.6,0.4,1.3,0.6,-369303
0.6,0.4,1.3,0.7,-369303
0.6,0.4,1.3,0.8,-369303
0.6,0.4,1.5,0.2,-558727
0.6,0.4,1.5,0.3,-558727
0.6,0.4,1.5,0.4,-558727
0.6,0.4,1.5,0.5,-558727
0.6,0.4,1.5,0.6,-558727
0.6,0.4,1.5,0.7,-558727
0.6,0.4,1.5,0.8,-558727
0.6,0.4,1.9,0.2,-937562
0.6,0.4,1.9,0.3,-937562
0.6,0.4,1.9,0.4,-937562
0.6,0.4,1.9,0.5,-937562
0.6,0.4,1.9,0.6,-937562
0.6,0.4,1.9,0.7,-937562
0.6,0.4,1.9,0.8,-937562
0.6,0.4,2.5,0.2,-1505825
0.6,0.4,2.5,0.3,-1505825
0.6,0.4,2.5,0.4,-1505825
0.6,0.4,2.5,0.5,-1505825
0.6,0.4,2.5,0.6,-1505825
0.6,0.4,2.5,0.7,-1505825
0.6,0.4,2.5,0.8,-1505825
0.6,0.5,0.9,0.2,-154193
0.6,0.5,0.9,0.3,-154193
0.6,0.5,0.9,0.4,-154193
0.6,0.5,0.9,0.5,-154193
0.6,0.5,0.9,0.6,-154193
0.6,0.5,0.9,0.7,-154193
0.6,0.5,0.9,0.8,-154193
0.6,0.5,1.1,0.2,-172462
0.6,0.5,1.1,0.3,-172462
0.6,0.5,1.1,0.4,-172462
0.6,0.5,1.1,0.5,-172462
0.6,0.5,1.1,0.6,-172462
0.6,0.5,1.1,0.7,-172462
0.6,0.5,1.1,0.8,-172462
0.6,0.5,1.3,0.2,-345818
0.6,0.5,1.3,0.3,-345818
0.6,0.5,1.3,0.4,-345818
0.6,0.5,1.3,0.5,-345818
0.6,0.5,1.3,0.6,-345818
0.6,0.5,1.3,0.7,-345818
0.6,0.5,1.3,0.8,-345818
0.6,0.5,1.5,0.2,-519187
0.6,0.5,1.5,0.3,-519187
0.6,0.5,1.5,0.4,-519187
0.6,0.5,1.5,0.5,-519187
0.6,0.5,1.5,0.6,-519187
0.6,0.5,1.5,0.7,-519187
0.6,0.5,1.5,0.8,-519187
0.6,0.5,1.9,0.2,-865915
0.6,0.5,1.9,0.3,-865915
0.6,0.5,1.9,0.4,-865915
0.6,0.5,1.9,0.5,-865915
0.6,0.5,1.9,0.6,-865915
0.6,0.5,1.9,0.7,-865915
0.6,0.5,1.9,0.8,-865915
0.6,0.5,2.5,0.2,-1386013
0.6,0.5,2.5,0.3,-1386013
0.6,0.5,2.5,0.4,-1386013
0.6,0.5,2.5,0.5,-1386013
0.6,0.5,2.5,0.6,-1386013
0.6,0.5,2.5,0.7,-1386013
0.6,0.5,2.5,0.8,-1386013
0.7,0,0.9,0.2,-358553
0.7,0,0.9,0.3,-358553
0.7,0,0.9,0.4,-358553
0.7,0,0.9,0.5,-358553
0.7,0,0.9,0.6,-358553
0.7,0,0.9,0.7,-358553
0.7,0,0.9,0.8,-358553
0.7,0,1.1,0.2,-126470
0.7,0,1.1,0.3,-126470
0.7,0,1.1,0.4,-126470
0.7,0,1.1,0.5,-126470
0.7,0,1.1,0.6,-126470
0.7,0,1.1,0.7,-126470
0.7,0,1.1,0.8,-126470
0.7,0,1.3,0.2,-214331
0.7,0,1.3,0.3,-214331
0.7,0,1.3,0.4,-214331
0.7,0,1.3,0.5,-214331
0.7,0,1.3,0.6,-214331
0.7,0,1.3,0.7,-214331
0.7,0,1.3,0.8,-214331
0.7,0,1.5,0.2,-302200
0.7,0,1.5,0.3,-302200
0.7,0,1.5,0.4,-302200
0.7,0,1.5,0.5,-302200
0.7,0,1.5,0.6,-302200
0.7,0,1.5,0.7,-302200
0.7,0,1.5,0.8,-302200
0.7,0,1.9,0.2,-477942
0.7,0,1.9,0.3,-477942
0.7,0,1.9,0.4,-477942
0.7,0,1.9,0.5,-477942
0.7,0,1.9,0.6,-477942
0.7,0,1.9,0.7,-477942
0.7,0,1.9,0.8,-477942
0.7,0,2.5,0.2,-741560
0.7,0,2.5,0.3,-741560
0.7,0,2.5,0.4,-741560
0.7,0,2.5,0.5,-741560
0.7,0,2.5,0.6,-741560
0.7,0,2.5,0.7,-741560
0.7,0,2.5,0.8,-741560
0.7,0.1,0.9,0.2,-358553
0.7,0.1,0.9,0.3,-358553
0.7,0.1,0.9,0.4,-358553
0.7,0.1,0.9,0.5,-358553
0.7,0.1,0.9,0.6,-358553
0.7,0.1,0.9,0.7,-358553
0.7,0.1,0.9,0.8,-358553
0.7,0.1,1.1,0.2,-126470
0.7,0.1,1.1,0.3,-126470
0.7,0.1,1.1,0.4,-126470
0.7,0.1,1.1,0.5,-126470
0.7,0.1,1.1,0.6,-126470
0.7,0.1,1.1,0.7,-126470
0.7,0.1,1.1,0.8,-126470
0.7,0.1,1.3,0.2,-214331
0.7,0.1,1.3,0.3,-214331
0.7,0.1,1.3,0.4,-214331
0.7,0.1,1.3,0.5,-214331
0.7,0.1,1.3,0.6,-214331
0.7,0.1,1.3,0.7,-214331
0.7,0.1,1.3,0.8,-214331
0.7,0.1,1.5,0.2,-302200
0.7,0.1,1.5,0.3,-302200
0.7,0.1,1.5,0.4,-302200
0.7,0.1,1.5,0.5,-302200
0.7,0.1,1.5,0.6,-302200
0.7,0.1,1.5,0.7,-302200
0.7,0.1,1.5,0.8,-302200
0.7,0.1,1.9,0.2,-477942
0.7,0.1,1.9,0.3,-477942
0.7,0.1,1.9,0.4,-477942
0.7,0.1,1.9,0.5,-477942
0.7,0.1,1.9,0.6,-477942
0.7,0.1,1.9,0.7,-477942
0.7,0.1,1.9,0.8,-477942
0.7,0.1,2.5,0.2,-741560
0.7,0.1,2.5,0.3,-741560
0.7,0.1,2.5,0.4,-741560
0.7,0.1,2.5,0.5,-741560
0.7,0.1,2.5,0.6,-741560
0.7,0.1,2.5,0.7,-741560
0.7,0.1,2.5,0.8,-741560
0.7,0.2,0.9,0.2,-358668
0.7,0.2,0.9,0.3,-358668
0.7,0.2,0.9,0.4,-358668
0.7,0.2,0.9,0.5,-358668
0.7,0.2,0.9,0.6,-358668
0.7,0.2,0.9,0.7,-358668
0.7,0.2,0.9,0.8,-358668
0.7,0.2,1.1,0.2,-126470
0.7,0.2,1.1,0.3,-126470
0.7,0.2,1.1,0.4,-126470
0.7,0.2,1.1,0.5,-126470
0.7,0.2,1.1,0.6,-126470
0.7,0.2,1.1,0.7,-126470
0.7,0.2,1.1,0.8,-126470
0.7,0.2,1.3,0.2,-214331
0.7,0.2,1.3,0.3,-214331
0.7,0.2,1.3,0.4,-214331
0.7,0.2,1.3,0.5,-214331
0.7,0.2,1.3,0.6,-214331
0.7,0.2,1.3,0.7,-214331
0.7,0.2,1.3,0.8,-214331
0.7,0.2,1.5,0.2,-302200
0.7,0.2,1.5,0.3,-302200
0.7,0.2,1.5,0.4,-302200
0.7,0.2,1.5,0.5,-302200
0.7,0.2,1.5,0.6,-302200
0.7,0.2,1.5,0.7,-302200
0.7,0.2,1.5,0.8,-302200
0.7,0.2,1.9,0.2,-477942
0.7,0.2,1.9,0.3,-477942
0.7,0.2,1.9,0.4,-477942
0.7,0.2,1.9,0.5,-477942
0.7,0.2,1.9,0.6,-477942
0.7,0.2,1.9,0.7,-477942
0.7,0.2,1.9,0.8,-477942
0.7,0.2,2.5,0.2,-741560
0.7,0.2,2.5,0.3,-741560
0.7,0.2,2.5,0.4,-741560
0.7,0.2,2.5,0.5,-741560
0.7,0.2,2.5,0.6,-741560
0.7,0.2,2.5,0.7,-741560
0.7,0.2,2.5,0.8,-741560
0.7,0.3,0.9,0.2,-358718
0.7,0.3,0.9,0.3,-358718
0.7,0.3,0.9,0.4,-358718
0.7,0.3,0.9,0.5,-358718
0.7,0.3,0.9,0.6,-358718
0.7,0.3,0.9,0.7,-358718
0.7,0.3,0.9,0.8,-358718
0.7,0.3,1.1,0.2,-126485
0.7,0.3,1.1,0.3,-126485
0.7,0.3,1.1,0.4,-126485
0.7,0.3,1.1,0.5,-126485
0.7,0.3,1.1,0.6,-126485
0.7,0.3,1.1,0.7,-126485
0.7,0.3,1.1,0.8,-126485
0.7,0.3,1.3,0.2,-214346
0.7,0.3,1.3,0.3,-214346
0.7,0.3,1.3,0.4,-214346
0.7,0.3,1.3,0.5,-214346
0.7,0.3,1.3,0.6,-214346
0.7,0.3,1.3,0.7,-214346
0.7,0.3,1.3,0.8,-214346
0.7,0.3,1.5,0.2,-302215
0.7,0.3,1.5,0.3,-302215
0.7,0.3,1.5,0.4,-302215
0.7,0.3,1.5,0.5,-302215
0.7,0.3,1.5,0.6,-302215
0.7,0.3,1.5,0.7,-302215
0.7,0.3,1.5,0.8,-302215
0.7,0.3,1.9,0.2,-477957
0.7,0.3,1.9,0.3,-477957
0.7,0.3,1.9,0.4,-477957
0.7,0.3,1.9,0.5,-477957
0.7,0.3,1.9,0.6,-477957
0.7,0.3,1.9,0.7,-477957
0.7,0.3,1.9,0.8,-477957
0.7,0.3,2.5,0.2,-741575
0.7,0.3,2.5,0.3,-741575
0.7,0.3,2.5,0.4,-741575
0.7,0.3,2.5,0.5,-741575
0.7,0.3,2.5,0.6,-741575
0.7,0.3,2.5,0.7,-741575
0.7,0.3,2.5,0.8,-741575
0.7,0.4,0.9,0.2,-361414
0.7,0.4,0.9,0.3,-361414
0.7,0.4,0.9,0.4,-361414
0.7,0.4,0.9,0.5,-361414
0.7,0.4,0.9,0.6,-361414
0.7,0.4,0.9,0.7,-361414
0.7,0.4,0.9,0.8,-361414
0.7,0.4,1.1,0.2,-126727
0.7,0.4,1.1,0.3,-126727
0.7,0.4,1.1,0.4,-126727
0.7,0.4,1.1,0.5,-126727
0.7,0.4,1.1,0.6,-126727
0.7,0.4,1.1,0.7,-126727
0.7,0.4,1.1,0.8,-126727
0.7,0.4,1.3,0.2,-214588
0.7,0.4,1.3,0.3,-214588
0.7,0.4,1.3,0.4,-214588
0.7,0.4,1.3,0.5,-214588
0.7,0.4,1.3,0.6,-214588
0.7,0.4,1.3,0.7,-214588
0.7,0.4,1.3,0.8,-214588
0.7,0.4,1.5,0.2,-302457
0.7,0.4,1.5,0.3,-302457
0.7,0.4,1.5,0.4,-302457
0.7,0.4,1.5,0.5,-302457
0.7,0.4,1.5,0.6,-302457
0.7,0.4,1.5,0.7,-302457
0.7,0.4,1.5,0.8,-302457
0.7,0.4,1.9,0.2,-478199
0.7,0.4,1.9,0.3,-478199
0.7,0.4,1.9,0.4,-478199
