upper,lower,mult_high,mult_low,pnl
0.6,0.3,1.3,0.2,-21246
0.6,0.3,1.3,0.3,-20634
0.6,0.3,1.3,0.4,-20025
0.6,0.3,1.3,0.5,-19415
0.6,0.3,1.3,0.6,-18804
0.6,0.3,1.3,0.7,-18194
0.6,0.3,1.3,0.8,-17583
0.6,0.3,1.5,0.2,-29320
0.6,0.3,1.5,0.3,-28708
0.6,0.3,1.5,0.4,-28099
0.6,0.3,1.5,0.5,-27489
0.6,0.3,1.5,0.6,-26878
0.6,0.3,1.5,0.7,-26268
0.6,0.3,1.5,0.8,-25657
0.6,0.3,1.9,0.2,-45482
0.6,0.3,1.9,0.3,-44870
0.6,0.3,1.9,0.4,-44261
0.6,0.3,1.9,0.5,-43651
0.6,0.3,1.9,0.6,-43040
0.6,0.3,1.9,0.7,-42430
0.6,0.3,1.9,0.8,-41819
0.6,0.3,2.5,0.2,-69722
0.6,0.3,2.5,0.3,-69110
0.6,0.3,2.5,0.4,-68501
0.6,0.3,2.5,0.5,-67891
0.6,0.3,2.5,0.6,-67280
0.6,0.3,2.5,0.7,-66670
0.6,0.3,2.5,0.8,-66059
0.6,0.4,0.9,0.2,-1377
0.6,0.4,0.9,0.3,-1172
0.6,0.4,0.9,0.4,-968
0.6,0.4,0.9,0.5,-764
0.6,0.4,0.9,0.6,-560
0.6,0.4,0.9,0.7,-356
0.6,0.4,0.9,0.8,-151
0.6,0.4,1.1,0.2,-15353
0.6,0.4,1.1,0.3,-14133
0.6,0.4,1.1,0.4,-12917
0.6,0.4,1.1,0.5,-11700
0.6,0.4,1.1,0.6,-10481
0.6,0.4,1.1,0.7,-9264
0.6,0.4,1.1,0.8,-8046
0.6,0.4,1.3,0.2,-17794
0.6,0.4,1.3,0.3,-16574
0.6,0.4,1.3,0.4,-15358
0.6,0.4,1.3,0.5,-14141
0.6,0.4,1.3,0.6,-12922
0.6,0.4,1.3,0.7,-11705
0.6,0.4,1.3,0.8,-10487
